RATING,CONCAT QUOTES
644,MISLEADING,"Final recap, Andy Bautista, the Senate investigation has already been concluded. Source: Andy Bautista and the presidents cryptic message, Luminous by Trixie Cruz-Angeles & Ahmed Paglinawan, May 29, 2018, watch from 22:22 to 22:26 Wala na po siyang warrant of arrest from the Senate dahil tapos na posinara na po ‘yung, ni Chiz ‘yung investigation dahil nasagot ‘yung mga tanong na ni-re-require ng committee ng mga lawyers ni Andy Bautista (He no longer has an arrest order from the Senate because the probe is done; Sen. Chiz Escudero already concluded the investigation since Bautista’s lawyers had already answered the questions required by the committee). Source: Andy Bautista and the presidents cryptic message, Luminous by Trixie Cruz-Angeles & Ahmed Paglinawan, May 29, 2018, watch from 22:27 to 22:38 Sen. Chiz has already asked the committee to lift the warrant through a committee resolution issued last May 21. Former Commissioner (sic) Bautista submitted his affidavit to the committee last March 26. Since the arrest warrant was a committee action, lifting is the same. Need a majority to concur before withdrawal. Resolution was routed for committee members’ signatures last May 21, as of today (June 5), it has not yet been signed by a majority of the senators. The recommendation to lift the arrest order does not terminate the investigation. Even if the committee lifts the order, the investigation is still active.      "
645,MISLEADING,Wow! PBBM walang natanggap na kahit magkanong sweldo at allowance (Marcos did not accept any salary or allowance)?         
646,MISLEADING,"Tuwid na daan time (Straight path time), Tulong sa mga nasalanta ng kalamidad. Sino ang dapat tularan (Help to disaster victims. Who should be followed)?        "
647,MISLEADING,"President Duterte 10 Mega project under the build build build program. You will never see this in the news,         "
648,MISLEADING,"Basura ng mga taga-siyudad, taga-probinsya pa ang nagpalinis. Nilinis na nga, nagrereklamo pa. (The trash of city-dwellers was cleaned up by those in the provinces. It was tidied up yet they still complain.)         "
649,MISLEADING,"Bishop Broderick Pabillo, Binara Ni Yorme Isko Dahil Gustong Ipatigil Ang White Sand Project Sa Manila Bay (Bishop Broderick Pabillo admonished by Mayor Isko because he wants Manila Bay white sand project stopped).         "
650,MISLEADING,"SHOCKING! PRES MARCOS MATINDING UTOS kay VP SARA ITO na ang BANGUNG0T ng UP DILIMAN IYAK (Pres. Marcos’ terse order to VP Sara THIS is the nightmare of UP Diliman Cry)! President Marcos, patututukan kay Vice President Sara Duterte Carpio ang edukasyon upang tumanaw ang mga ito ng utang na loob sa pamahalaan na nagpapaaral sa kanila.        "
651,MISLEADING,"Good News! NBI Clearance, TIN, Birth Certificate, Libre na! (Good News! NBI Clearance, TIN, Birth Certificate, Now free!),         "
652,MISLEADING,Epekto Ng Phzer (sic) vaccine..mukha ka Ng zombie (An effect of the Pfizer vaccine…You will look like a zombie).         
653,MISLEADING,"Dahil sa Paggamit ng Gadget Gabi-gabi, Nagkaroon ng Sakit na Eye Kanser ang Lalaki (Because of gadget use every night, man gets eye cancer), used his mobile phone in a dark room every night before he went to sleep for 30 minutes. can cause death of the retina cells in humans, provoke cancer in the eye and loss of vision.      "
654,MISLEADING,"– Three pieces of hot dogs are equivalent to one pack of cigarettes. – Frequent consumption of hot dogs could cause leukemia and brain cancer. – Some hot dogs in the US are made of skin, intestines, and crushed bones of meat. Others can be mixed into it, and they are not really meat. – The World Health Organization has confirmed that eating canned goods, meat, chorizo, and hot dog could cause cancer. Cancer can also be obtained from processed meat like tocino, longganisa, and others. – There are artificial food colors and preservatives which are not carcinogenic. It is called red 1, and it is okay to use it. – Processed food contains nitrite, which becomes nitrosamine, which is carcinogenic once it enters the human body. – If (animal) liver is mixed into (hot dogs) it and the animal was exposed to arsenic prior, that will be carcinogenic. Source: Balitang Viral, Did You know: Processed Food is Cause of Cancer and 3 Hotdogs are Equivalent to 1 pack of Cigarette, Nov. 30, 2019        "
655,MISLEADING,"Respetuhin ang mga Drug Lords, Tao parin sila at may Dignidad- Etta Rosales. Talagang inulan ng batikos sa kanyang pahayag. Panoorin (Respect drug lords, they’re still people with dignity- Etta Rosales under fire for her statement. Watch).         "
656,MISLEADING,PWEDE NG KUMUHA NG NATIONAL ID (The National ID can now be obtained). CLAIM YOUR NAT’L I.D. NOW.        
657,MISLEADING,"Aquino, nawalan na raw ang Pinoy ng boses at di kaya ipaglaban ang kanilang Prinsipyo. Siya raw ang magiging Boses at Tagapagtanggol nila. Many Filipinos have already lost their voice and cannot fight for their principles. The opposition is here to be their voice and defender. Sa kasalukuyan, marami nang Pilipino ang nawalan ng boses at hindi na kayang ipaglaban ang kanilang paninindigan. Naririto ang oposisyon para maging tinig at tagapagtanggol nila.       "
658,MISLEADING,"new evidence of widespread cheating Panibagong ebidensya ng malawakang dayaan noong May 2016 elections, nadiskubre (New evidence of widespread cheating in the May 2016 elections, discovered). had come across a strong evidence for electoral sabotage in the May 2016 elections.       "
659,MISLEADING,"Breaking news: Kaso ng mga Marcoses sa Supreme Court, ibinasura! Ill gotten wealth at iba pang kaso, napatunayang gawa gawa lamang ng mga Aquino (Breaking news: Cases of the Marcoses with the Supreme junked! Ill gotten wealth and other cases, proven to be made up by the Aquinos).         "
660,MISLEADING,"WOW! TOP 10 GREATEST Current PRESIDENTS RANKED BY PERFORMANCE | PRES. DUTERTE is on the list! PANOORIN KUNG PANG ILAN SI TATAY (Watch how Father [Duterte] placed),         "
661,MISLEADING,"China Panicky ! U.S. & Australia Sends Troops and Armaments to the Philippines (Jan. 15, 2024),         "
662,MISLEADING,"Fake Magic Sarap and Knorr Sinigang nasabat ng pulisya (Fake Magic Sarap and Knorr Sinigang busted by the police),         "
663,MISLEADING,"NBI Clearance, TIN, Birth Certificate Libre Na (Now Free)! Birth Certificate, Brgy. Clearance At Iba Pang Dokumento Libre Na Ito Para Sa Lahat (and other documents now free for everybody).        "
664,MISLEADING,"GINAMIT SA TANGKANG PAGDUKOT NG MGA ESTUDYANTE MAY LOGO ng INC (Vehicle used in abduction attempt on students has INC logo),         "
665,MISLEADING,"This is very irresponsible. Without a mask, ABS-CBN network supporters take for granted Covid-19 and do not even wear masks. Pag nakakita ng artista, balewala ang social distancing at wearing a mask (If they see a celebrity, they disregard social distancing and wearing of masks). Papaano hindi magkaka-Covid19 any mga tinamaan ng buwenas na pinagra-rally sa Bohol gate ng Kapamilya Network (How can these people not get infected with Covid19, when they’re being asked to rally in front of the Bohol gate of the Kapamilya Network). Source: Jay Sonza, Papaano hindi magkaka-Covid19…, July 22, 2020.        "
666,MISLEADING,HUWAG MAGPALOKO ULI! and HUWAG IBOTO MULI! SALOT SA LIPUNAN. AYAW NILA ANG MAMAMAYAN UMUNLAD SILA LANG ANG UUNLAD! (DON’T BE FOOLED AGAIN! and DON’T VOTE FOR THEM AGAIN! PLAGUE OF SOCIETY. THEY ONLY WANT PROGRESS FOR THEMSELVES NOT ALL CITIZENS!)         
667,MISLEADING,"any elderly who is frail, sickly or with disability, permanent source of income, compensation or financial assistance.        "
668,MISLEADING,"Lakas…Galit Na Galit Ang Bulkang Taal… Alert No.4 Na As Of 6:27 PM, Ayon Sa PHIVOLCS.. At Patuloy Ang Pagyanig/Lindol (Powerful… Very angry Taal volcano… Already on Alert No. 4 as of 6:27 PM according to PHIVOLCS… Earthquakes continue).         "
669,MISLEADING,"SA WAKAS! KUMPIRMADONG MULTI-BILLION ANOMALYA SA AQUINO PROJECTS, NADISKUBRE NG ANTI-CORRUPTION COMMISSION (Finally! Confirmed multi-billion anomaly in Aquino projects discovered by the Anti-Corruption Commission).         "
670,MISLEADING,"a SOGIE Equality bill advocate said parents should not assign the sex of their newborn babies because they might turn out to be gay or lesbian in the future, Nanawagan si Leni Robredo na ipasa na ang batas ni Satanas para magkabali-baliktad na ang sex o gender sa Pilipinas.. Wag daw munang lagyan ng male o female ang birth certificate ayon sa Sogie Bill advocate pag may ipinapanganak, maghintay daw muna baka kumembot yung male para ilagay ang female.. (Leni Robredo is calling for the passage of Satan’s law to reverse sexes and genders in the Philippines… Don’t immediately identify that one is male or female at birth, said the SOGIE Bill advocate, wait because the male might sway his hips and end up being called female instead),        "
671,MISLEADING,Nadiskubre! Noynoy Aquino mayroong P6.4 Trillion in Outstanding Debt? Alamin niyo Po dito (Discovered! Noynoy Aquino has P6.4 trillion outstanding debt? Know more here).         
672,MISLEADING,ISKO MORENO REPLACES VIC RODRIGUEZ AS MARCOS SPOKESPERSON. satire/parody and political commentary platform.        
673,MISLEADING,The US says it’s their right to be obeyed by the Philippine government to drop Maria Ressa’s case and release her!!???         
674,MISLEADING,"Gagawa ng Subway Pano (sic) kung bumaha ([They’ll] build a subway, what if it floods)? Tatayo ng Windmill Pano (sic) kung walang hangin ([They’ll] put up a windmill, what if there’s no wind)? Tatak Aquino (The Aquino brand)! Tatak Bobo (Silly brand)!       "
675,MISLEADING,"The [Department of Foreign Affairs] (DFA) and the [Department of Migrant Workers] (DMW) share the same opinion that for now, there is no deployment ban because both [the Philippines and Kuwait] are willing to sit down and talk, #ito na Deployment ban na | #mga pilipino bawal ng pumasok sa kuwait (This is it, there’s now a deployment ban | Filipinos not allowed to enter Kuwait anymore),        "
676,MISLEADING,"KUWAIT HINDI KAYANG WALANG OFW! MAY HILING KAY DUTERTE! PANOORIN (Kuwait can’t be without OFWs! Has a favor to ask Duterte! Watch),         "
677,MISLEADING,"They have a proposal: [Pfizer and Moderna] will be active in giving the cure to you. The two companies that made the most [vaccines] in the world have the same message. They will propose a remedy, maybe for what they have done,         "
678,MISLEADING,"Tinawag na lutang ni Risa Hontiveros si PBBM sa kanyang press release tungkol sa Maharlika fund (In a press release about the Maharlika fund, [Sen.] Risa Hontiveros called [Marcos] spaced out).          "
679,MISLEADING,"The wax in noodles is mostly an urban legend,         "
680,MISLEADING,"Sheeeeett nakakatakot na talaga (Sh*t, it’s really scary)!!         "
681,MISLEADING,"PANOORIN: P5.404 Million, Pinang-Hotel ng Commission on Human Rights? (Watch: P5.404 million, used on hotels by the Commission on Human Rights?),         "
682,MISLEADING,"LATEST TODAY KRIS AQUINO SUMUKO NA SA KANIYANG SAKIT (Latest today: Kris Aquino gives up on her illness). This isn’t a permanent goodbye, ibalato nyo na lang hanggang malagpasan namin itong matinding pagsubok (please give it to us as a gift until we overcome this extreme trial). OA (over-exaggerated) headline to get views.       "
683,MISLEADING,exclusive only to immediate family members or live-in partners. prohibition of backride passengers for motorcycle riders shall remain.        
684,MISLEADING,BINASTOS! China NAGCELEBRATE Sa Pagkamatay Ni Former Prime Minister Shinzo Abe (Disrespected! China celebrated the death of former [Japan] prime minister Shinzo Abe)!         
685,MISLEADING,NILAIT ANG FILIPINO NURSE (Filipino nurses were insulted).         
686,MISLEADING,GORDON NAG SORRY NA KAY PANGULONG DUTERTE (Gordon finally apologized to President Duterte).         
687,MISLEADING,"LATEST NEWS UPDATE:JUST IN: nagpaalala ang CHR sa PNP na e respesto (sic) ang karapatang pantao ng tatlong adik na gumahasa at pumatay sa dalagita sa cebu.. Ganun pa man, sa hinding magandang pangyayari, kinundina ng CHR ang brutal na pagpaslang sa inocenting dalagita. Respect the Rights of the criminals ayon sa CHR..kayo na po bahala humusga.. (JUST IN: the CHR reminded PNP to respect the human rights of the three [drug] addicts that raped and killed that teenage girl in cebu.. That said, in an unfortunate event, the CHR [also] condemned the brutal killing of the innocent teenage girl. Respect the Rights of the criminals[,] said the CHR..you be the judge..) #RespectTheRightsOfTheCriminals         "
688,MISLEADING,healthy dietary supplements containing micronutrients and vitamins         
689,MISLEADING,"BABALA SA MGA BOTANTE HUWAG KAYONG BUMOTO KAHIT ISA NITONG MGA PARTY LIST NA KONTRA GOBYERNO,, SAYANG ANG BUWIS NATIN TAONG BAYAN.         "
690,MISLEADING,"passing the law on the contractualization of workers,         "
691,MISLEADING,"ITO NG [sic] HINIHINTAY NYO GUYS may Kaso Pala itong c Leni (This is what you’ve been waiting for guys, Leni apparently has a case).         "
692,MISLEADING,State Auditors discover Duterte admin keeping 99.6 % of foreign aid         
693,MISLEADING,"JUST IN: PEOPLE POWER NI RISA AT KIKO NILANGAW (Just in: Risa and Kiko’s people power, a flop)! PEOPLE POWER NI RISA AT KIKO NILANGAW (Risa and Kiko’s people power, a flop)! DI NAGTAGUMPAY ANG GINAWANG PEOPLE POWER NI RISA AT KIKO NILANGAW LANG! PANOORIN (Risa and Kiko’s people power did not succed, just a flop! Watch)!       "
694,MISLEADING,CONFIRMED! PAPALITAN NA (to be replaced)! ATTY. GADON IN ! LOREN OUT? ITO ANG SIGAW NG TAONG BAYAN! NAKAKA GIMBAL TO (This is the cry of the people! Shocking)! FINALLY. PRES MARCOS SIBAK AGAD.LOREN LEGARDA PAPALITAN NA SA SENADO (President Marcos immediately fired Loren Legarda replaced in Senate) LUCY TORRES VP SARA ???        
695,MISLEADING,"a whole lotta leaders on this planet,         "
696,MISLEADING,"Tanggal Na| ICC Prosecutor na gustong Paimbestigahan ang War on Drugs ng Pangulo, Papalitan Na ‘Wala ng Pag asa pa’ (Removed | ICC prosecutor who wants to investigate the president’s war on drugs is being replaced ‘Not a chance’)! provides a reasonable basis to believe retains jurisdiction over alleged crimes the first half of 2021      "
697,MISLEADING,"To date, there is no scientific evidence that eating instant noodles and (taking) carbonated drinks at the same time is hazardous to health,         "
698,MISLEADING,consistently complied with all requirements Don’t drag us into (your problem)! We never violated anything!        
699,MISLEADING,Nakakagulat…Biglaang pagkakasubpoena sa pangulo matapos niyang makabalik sa Palasyo ikinagulat…Plano siyang ikulong ng Senado! (Shocking…sudden subpoena received by the president after returning to the Palace shocking…the Senate plans to imprison him!)         
700,MISLEADING,"Santa Mama, pinatungan ng patong-patong na kaso (Saint Mama was charged with several cases).         "
701,MISLEADING,"KAHAY0PAN NG D1LAWANG CARDINAL NADlSKUBRE | TAGLE KlNARMA SA PAGWALDAS NG PERA SINIPA NG SANTO PAPA (DEBAUCHERY OF YELLOW CARDINAL DISCOVERED | TAGLE GOT KARMA FOR WASTING MONEY KICKED OUT BY THE POPE)! Ayon sa balita, ay nadiskubre ang di umano’y kalokohan sa pagwawaldas ng pera ng Simbahang Katoliko kaya naman si mismong Santo Papa na ang sumipa kay Cardinal Tagle (According to the news, the alleged fraud in the misappropriation of the Catholic Church’s money was discovered, which is why the Pope himself kicked out Cardinal Tagle).        "
